;	：
uhgr	垧
uhgu	上古
uhgz	上钩
uhhd	上海
uhhe	上颌
uhhf	伤痕
uhhj	伤寒
uhhk	伤怀
uhho	上火
uhho	𤔚
uhhr	扄
uhhu	商户
uhhv	上回
uhhx	赏花
uhi	上场
uhie	上车
uhig	商城
uhih	商场
uhil	上床
uhio	𤔚
uhir	上传
uhir	扄
uhis	上冲
uhjb	上进
uhjd	上海交大
uhji	上级
uhjj	身怀绝技
uhjl	上将
uhjm	商检
uhjn	上交
uhjp	上街
uhju	上句
uhjx	商家
uhke	上课
uhkr	𤵼
uhks	上空
uhkz	伤口
uhlb	螪
uhld	上来
uhle	上了
uhlj	身怀六甲
uhll	商量
uhll	伤痕累累
uhlm	上联
uhlm	丄
uhlp	失魂落魄
uhlq	上流
uhlu	上路
uhlv	商旅
uhlv	蠰
uhlz	上楼
uhm	殇
uhma	上马
uhmb	生花妙笔
uhmc	商贸
uhmd	𱆌
uhmf	上门
uhmh	殤
uhmh	鬺
uhmh	𨢩
uhmh	𱆌
uhmm	上面
uhnf	时和年丰
uhng	尚能
uhnh	觞
uhnh	觴
uhnh	𬲰
uhnm	上年
uhno	𱄇
uho	伤
uhoa	𬀷
uhoh	傷
uhoh	𥏫
uhoh	𩞃
uhoh	𬀷
uhoo	𩞧
uhpb	商品
uhpd	上排
uhph	慯
uhph	愓
uhph	𫹽
uhpk	上屏
uhpm	上篇
uhpo	上坡
uhpr	恦
uhpu	商铺
uhqi	上期
uhqj	神乎其技
uhqm	上前
uhqn	上翘
uhqp	尚且
uhqq	商丘
uhqt	商榷
uhqu	上去
uhqx	商洽
uhrb	𠼬
uhrc	上饶
uhrf	商人
uhse	上色
uhsf	𤎘
uhsi	上司
uhso	上锁
uhsr	上算
uhsu	上诉
uhtb	蔏
uhtc	商讨
uhtd	上台
uhth	上膛
uhti	上体
uhtj	商谈
uhtm	上天
uhtn	上调
uhtr	商团
uhtr	鞝
uhts	伤痛
uhtu	上图
uhtz	上头
uhu	上海市
uhua	商厦
uhue	商社
uhuf	上身
uhug	上升
uhuh	时好时坏
uhui	上市
uhui	赏识
uhuj	上山
uhur	𨶼
uhuu	上述
uhuu	实话实说
uhuv	上税
uhux	上海师范大学
uhuz	上手
uhv	绱
uhve	伤者
uhvf	上阵
uhvg	上证
uhvh	上涨
uhvi	上肢
uhvj	商战
uhvl	上装
uhvl	事后诸葛亮
uhvl	䵼
uhvn	䵼
uhvo	上桌
uhvr	水浒传
uhvr	姠
uhvr	緔
uhvy	社会主义
uhvz	上周
uhwa	𤳈
uhwf	上文
uhwh	上网
uhwh	伤亡
uhwh	䵰
uhwh	𤳈
uhwj	上完
uhwq	水火无情
uhws	山呼万岁
uhwu	上午
uhwu	商务
uhww	尚未
uhxb	伤心
uhxi	赏析
uhxj	社会学家
uhxk	上行
uhxm	上线
uhxm	上限
uhxn	上校
uhxt	上学
uhxu	尚需
uhxx	上下
uhxy	上旬
uhy	商
uhyb	上瘾
uhyb	謪
uhyc	上药
uhyc	𧶜
uhye	商业
uhyf	𪄲
uhyh	上扬
uhyi	上衣
uhyj	上演
uhyk	上映
uhym	𱊥
uhyr	伤员
uhys	商用
uhyt	上月
uhyu	伤愈
uhyz	上游
uhzc	尚早
uhzd	尚在
uhzo	上座
ui	事
ui	十
ui	诗
uia	时
uiad	㒾
uiai	時
uiak	𣆘
uiam	昰
uiao	𨴯
uiap	匙
uiau	𡺔
uiba	十八
uibb	𤉏
uibc	时报
uibd	失败
uibe	肢
uibf	蚀本
uibf	䏡
uibf	眎
uibf	𤉏
uibf	𧵋
uibg	𧵋
uibh	睗
uibi	势必
uibi	眡
uibi	𣧚
uibj	石板
uibj	䁺
uibk	士兵
uibk	𧳅
uibl	𥅞
uibm	事变
uibm	眡
uibm	𥅔
uibm	𥅞
uibn	鶳
uibo	试播
uibp	识别
uibp	冟
uibp	眂
uibq	伤春悲秋
uibr	𥫴
uibs	𬕄
uibw	十倍
uibw	石碑
uibw	石碑上
uibz	生辰八字
uicb	䤭
uicb	鈰
uicd	釶
uicd	鉇
uicd	鍦
uice	失策
uice	鎩
uici	诗词
uick	鉂
uick	鉃
uicl	䤱
uicl	鈟
uicm	鉽
uico	失措
uico	鍉
uicp	鉈
uicr	鉐
uics	侍从
uid	柿
uidb	柿
uidc	世道
uidd	时代
uidd	说长道短
uide	使得
uidf	𤆰
uidg	榁
uidh	适当
uidh	石沉大海
uidh	柹
uidi	师弟
uidi	榯
uidi	𰗨
uidj	实弹
uidj	檡
uidl	枾
uidm	栻
uidn	石雕
uido	拾掇
uidp	𣏚
uidr	时段
uidu	适度
uie	湿
uie	湜
uieb	浉
uieb	溮
uied	湤
uief	濕
uieg	溼
uiei	溡
uiei	𪶄
uiej	恃宠而骄
uiej	汁
uiej	澤
uiek	液
uiek	㳏
uieo	㵓
uieo	澨
uiep	灑
uieq	泽
uier	十二
uier	湁
uieu	𥇲
uifa	施法
uifb	𤑦
uiff	十分
uifh	释放
uifj	示范
uifj	师范
uifj	𥼶
uifm	烒
uifo	石佛
uifo	䊓
uifo	煶
uifq	𬖘
uifr	炻
uifu	师傅
uifu	师父
uifw	是非
uifz	是否
uig	勢
uiga	𧻸
uigb	塒
uigc	石膏
uigc	赫
uige	十个
uige	诗歌
uigi	螫
uigi	埘
uigi	埶
uigi	塒
uigj	实干
uigk	埶
uigl	时光
uigl	邿
uigl	郝
uigl	𧻸
uigm	神出鬼没
uigo	试过
uigr	试管
uigr	使馆
uigs	施工
uigs	勢
uigu	事故
uih	失
uih	使坏
uiha	䈕
uihb	師
uihb	篩
uihb	籂
uihb	鶳
uihb	𥫴
uihb	𬕄
uihc	嗜好
uihd	箷
uihe	适合
uihf	釈
uihg	失衡
uihh	舓
uihi	鼭
uihi	𢧏
uihi	𪀔
uihj	釋
uihk	释怀
uihk	笶
uihl	山川河流
uihm	𩗎
uihn	𠘪
uiho	识货
uiho	筮
uiho	徥
uiho	䈕
uiho	釈
uihp	氏
uihp	舐
uihp	𥫽
uihq	释
uihr	使唤
uihr	䄷
uihr	簭
uihr	鼫
uihr	𨽄
uihs	𤯜
uiht	𥰰
uihu	视乎
uihu	戺
uihv	实惠
uihv	舐
uihv	篒
uihv	𡠋
uihw	鼫
uihx	实话
uihy	𨽄
uihz	𡠋
uii	式
uii	视
uiia	视察
uiib	师
uiib	𫀌
uiic	识
uiid	𧠜
uiif	时辰
uiif	礻
uiih	市场
uiih	时常
uiii	市尺
uiii	诗
uiik	𢼉
uiil	视窗
uiim	试
uiio	𬤊
uiio	𥛨
uiip	𥜰
uiir	失传
uiir	祏
uiir	𢻘
uiis	失宠
uiit	谥
uiiu	視
uiiu	乨
uiiu	戺
uiiu	𧠜
uiiz	世仇
uij	实
uij	士
uij	事件
uija	耆
uijb	使劲
uijc	實
uijc	𩒂
uijd	宩
uijd	𡫵
uije	叓
uijf	𢼊
uijg	室
uijh	𥥥
uiji	实际
uijj	㔺
uijk	失敬
uijk	実
uijk	𠁗
uijk	𢼊
uijk	𥥥
uijl	𨙩
uijm	实践
uijm	世间
uijm	视奸
uijm	軾
uijn	视角
uijn	亊
uijo	寔
uijp	世界
uijp	𢝬
uijq	十九
uijr	试卷
uijs	軾
uijt	视觉
uijt	卋
uiju	诗句
uiju	䙾
uijx	施加
uijy	省吃俭用
uik	狮
uik	轼
uika	奭
uikb	獅
uikb	𤢼
uikb	𤹌
uikc	𠡥
uikd	𤜣
uike	时刻
uike	兙
uikk	石块
uikk	㹬
uikk	㹷
uikl	实况
uikm	弑
uikm	弒
uikp	㹝
uiks	时空
uiks	失控
uiku	石窟
uikv	𤸤
uil	师
uil	史
uila	石蜡
uila	襫
uila	𧝊
uilb	石林
uilb	𧜂
uilb	𬡔
uilb	𰳼
uilc	𰳼
uile	试了
uile	湿了
uile	㕜
uilg	湿冷
uilh	侍郎
uili	实力
uili	势力
uili	视力
uilk	失灵
uilk	𧞲
uill	适量
uilm	失恋
uilm	𢂑
uilm	𧊖
uiln	𤖻
uilo	失落
uilo	褷
uilo	𢃰
uilp	襹
uilq	十六
uilq	石榴
uilr	䖨
uilu	实录
uim	示
uim	石
uima	是吗
uimb	市民
uimb	酾
uimb	瑡
uimb	𢁓
uimb	𫀌
uimc	时髦
uimc	碩
uimd	𢁓
uime	豉
uimf	礻
uimf	䲽
uimf	鳾
uimg	𫀌
uimh	舓
uimi	十米
uimi	𢧏
uimj	醳
uimk	使命
uimk	实名
uimk	䂠
uimk	𥑏
uiml	𥑏
uimm	失眠
uimm	殖
uimm	䴓
uimn	乭
uimo	始末
uimo	豕
uimo	硕
uimo	𥛨
uimp	舐
uimp	䩃
uimp	釃
uimp	𠩔
uimp	𥜰
uimq	𥛨
uimr	䂖
uimr	兘
uimr	祏
uimr	𥐘
uims	𢀕
uimt	𠩔
uimu	师母
uimu	視
uimu	𪓿
uimv	殖
uimw	师妹
uimx	𥜰
uimy	𥐘
uin	驶
uin	蚀
uin	虱
uina	鯴
uinb	饰
uinb	𫚕
uinb	鰤
uinc	鰣
uind	弛
uind	𥍸
uing	鰘
uini	鲥
uini	鲺
uini	蝨
uini	鯴
uini	鰣
uinj	䦹
uink	𣬐
uinl	师娘
uinl	卶
uinm	十年
uino	鯷
uino	鳀
uinp	𨸝
uinr	鮖
uint	施虐
uinu	𪓻
uinv	侍女
uinv	饣
uinv	𫗤
uinw	室内
uio	使
uio	什
uioa	𠓤
uiob	铈
uiob	飾
uiob	餙
uiob	𮸌
uioc	𮸌
uiod	𰾢
uioe	𬬷
uiof	𥿅
uiog	仕
uioi	侍
uioi	蝕
uioi	飠
uiok	矢
uiom	𦒈
uiom	𫟸
uion	䭄
uion	𠇳
uioo	似
uiop	铊
uior	舍
uior	佀
uior	佦
uior	𬬷
uios	飭
uios	餝
uiou	𧠡
uiov	食
uiov	𩛌
uiov	𩛏
uip	世
uip	恃
uipb	视频
uipb	食品
uipb	饰品
uipc	貰
uipe	𢺿
uipe	𢻫
uipi	𧍀
uipj	实盘
uipk	时评
uipk	忕
uipm	诗篇
uipn	恀
uipo	识破
uipo	贳
uipt	𠀍
uipu	食谱
uipu	识谱
uipw	适配
uipw	失陪
uiq	拾
uiq	拭
uiqc	銴
uiqd	揓
uiqg	觢
uiqh	势成骑虎
uiqi	时期
uiqi	十七
uiqk	事情
uiql	十强
uiqm	事前
uiqm	拭
uiqn	石桥
uiqo	提
uiqo	𦔂
uiqo	𦚨
uiqp	失窃
uiqq	㸷
uiqq	觢
uiqr	誓
uiqr	实权
uiqs	势
uiqu	失去
uiqu	市区
uiqu	逝去
uir	噬
uir	嗜
uira	𡅵
uirb	𡂓
uirc	嘘
uird	𠷇
uire	湿热
uirf	诗人
uirf	呩
uirf	𠰚
uiri	时日
uiri	跱
uiri	𡀗
uirj	释然
uirj	受宠若惊
uirj	𠯰
uirj	𡅵
uiro	示弱
uiro	㖷
uirp	跩
uirp	䟗
uirr	咶
uirr	呞
uirr	𠰴
uirs	市容
uiry	湿润
uirz	食肉
uis	尸
uisb	𡰯
uisb	𩥐
uisd	屎
uise	失色
uisf	鳲
uisf	䏉
uisi	十四
uisj	十三
uisj	失散
uisj	𠥿
uisk	駛
uisk	𡱁
uism	鸤
uiso	翨
uiso	𩬭
uiso	𩭐
uisp	屍
uisp	𨱡
uisr	失算
uisu	时速
uisv	十岁
uisy	石笋
uit	尸体
uita	蓍
uita	𧄹
uitb	蒒
uitb	𰰳
uitc	𢨝
uitd	事态
uitd	葹
uite	𦳊
uitg	𩋡
uith	食堂
uiti	实体
uiti	莳
uiti	蒔
uiti	𢨝
uiti	𦳊
uitj	试探
uitj	丗
uitk	视听
uitk	䒨
uitk	𣁒
uitl	丗
uitl	𦿇
uitl	𨟂
uitm	十天
uitm	师出同门
uitn	失调
uito	𣤘
uitp	𤯄
uitr	使团
uitr	𦰯
uits	视同
uitu	试图
uitv	甚
uitz	石头
uiu	峙
uiua	峕
uiua	旹
uiub	𱛬
uiue	施舍
uiuf	失神
uiuf	失身
uiug	师生
uiug	𡉸
uiuh	时尚
uiui	实施
uiui	事实
uiui	嵵
uiui	𱛬
uiuk	𡶈
uiuk	𩰢
uiul	山重水复疑无路
uiuo	实说
uiuo	㱁
uiuo	崼
uiuu	𡷈
uiuz	失手
uiv	始
uiva	繹
uivb	䌤
uivb	𡣪
uivd	絁
uivd	𫄟
uive	试着
uivf	时针
uivg	市政
uivh	市长
uivh	师长
uivi	实质
uivi	食指
uivi	䌳
uivj	实战
uivj	施展
uivj	嬕
uivj	繹
uivl	时装
uivn	姼
uivo	媞
uivp	纚
uivp	𡚼
uivs	始终
uivu	施主
uivy	失准
uiw	失误
uiwa	瓧
uiwd	室外
uiwh	失望
uiwj	十万
uiwm	师出无名
uiwp	𦌿
uiwu	事物
uiwu	十五
uiww	视为
uix	事先
uixi	实习
uixk	实行
uixl	事项
uixm	实现
uixm	视线
uixn	失效
uixq	失修
uixr	诗选
uixs	师兄
uixt	失血
uixx	试下
uiy	市
uiy	适
uiy	詩
uiya	識
uiya	戠
uiyb	適
uiyb	遰
uiyc	戠
uiyd	施
uiyd	𧩹
uiye	事业
uiye	视野
uiyf	辻
uiyg	𪊢
uiyh	式样
uiyi	十一
uiyi	事宜
uiyi	詩
uiyi	䗐
uiyi	戠
uiyj	实验
uiyj	试验
uiyj	竍
uiyj	辻
uiyk	适应
uiyk	䛈
uiyk	𧧅
uiyk	𪊢
uiyk	𪗧
uiyl	逝
uiym	試
uiyn	䶡
uiyo	諟
uiyo	遈
uiyo	遾
uiyp	𨒧
uiyq	𪗧
uiyr	齛
uiys	使用
uiyt	十月
uiyt	諡
uiyt	謚
uiyt	齛
uiyt	𨒍
uiyu	食欲
uiyv	𡟕
uiyw	𨒍
uiyy	事出有因
uiyz	室友
uiyz	石油
uiz	柿子
uiza	⻝
uiza	⻟
uizd	实在
uize	实则
uizf	⺬
uizi	狮子
uizi	式子
uizo	⺮
uizs	失踪
uizu	十足
uizv	⻠
uj	山
uj	时间
uj	世纪
uja	閃
ujaf	晱
ujam	𣆴
ujao	山坳
ujao	閃
ujar	生机盎然
ujau	閊
ujav	𣆴
ujb	删
ujb	膳
ujb	赡
ujba	脠
ujbb	生机勃勃
ujbb	身价百倍
ujbf	睒
ujbg	山崩
ujbh	沙家浜
ujbh	䀐
ujbh	𥊀
ujbi	闪避
ujbk	神经病
ujbm	善变
ujbm	膻
ujbm	拾金不昧
ujbm	脠
ujbn	刪
ujbo	鿃
ujbo	𥈚
ujbr	时间不等人
ujbr	贍
ujbr	𧷶
ujbt	𧲾
ujbu	𦘹
ujbv	身经百战
ujbv	脠
ujby	手脚并用
ujbz	时间不早
ujc	单
ujch	釤
ujci	删词
ujcm	䥇
ujcm	銏
ujcq	事急从权
ujcr	鐥
ujcs	圣基茨和尼维斯
ujct	銏
ujcu	𥄘
ujcy	山村
ujdc	山道
ujdd	善待
ujdd	㰑
ujdd	𣖉
ujde	𣓒
ujdg	少见多怪
ujdg	伤筋动骨
ujdh	杉
ujdi	山地
ujdj	椫
ujdj	樿
ujdk	山顶
ujdl	𨝵
ujdm	闪电
ujdm	栅
ujdm	檀
ujdn	删掉
ujdo	闪躲
ujdr	橏
ujdr	檆
ujdr	𪍶
ujds	山东
ujds	煽动
ujdt	伤筋动骨一百天
ujdt	柵
ujdu	䴮
ujdv	世界大战
uje	汕
uje	潸
ujea	澘
ujee	善恶
ujef	㶒
ujeh	𣲀
ujej	潬
ujem	灗
ujem	𰛩
ujeo	㴸
ujeo	𰛛
ujer	澹
ujf	煽
ujfg	山峰
ujfm	烻
ujfm	𤊼
ujfn	剡
ujfo	熌
ujfo	𤇄
ujfr	炶
ujfr	煔
ujfu	覢
ujfu	𬊦
ujfv	烻
ujg	埏
ujga	𱖒
ujgc	山高
ujgd	删改
ujge	山歌
ujgh	山冈
ujgj	世界冠军
ujgj	𫮃
ujgj	墠
ujgj	𱖒
ujgk	杀鸡给猴看
ujgl	闪光
ujgm	神经过敏
ujgo	闪过
ujgr	世界观
ujgr	墡
ujgu	山谷
ujgu	圸
ujgu	赸
ujgy	双节棍
ujgz	山沟
ujh	扇
ujh	舢
ujhb	双剑合璧
ujhc	𧴭
ujhe	山河
ujhh	删行
ujhh	彡
ujhh	穇
ujhi	𢩢
ujhm	𢒉
ujhm	𥰢
ujhn	𠚹
ujho	山火
ujho	㣣
ujho	䠾
ujhp	世界和平
ujhr	笘
ujhr	𢕻
ujhr	𥸣
ujhs	山洪
ujht	数九寒天
ujhu	珊瑚
ujhx	舒筋活血
ujhz	善后
uji	扇
ujia	山茶
ujie	𢿈
ujie	𣪶
ujig	山城
ujih	擅长
ujih	𢒹
ujii	𢩢
ujij	禅
ujij	禪
ujij	𠫹
ujim	䄠
ujim	𫍸
ujin	剼
ujir	山川
ujiu	删除
ujiu	讪
ujiv	实践出真知
ujja	𨝩
ujjh	杀鸡儆猴
ujji	深居简出
ujjk	山景
ujjl	世界纪录
ujjm	删减
ujjm	䡪
ujjm	𨏪
ujjn	山脚
ujjp	时间紧迫
ujjr	舍己救人
ujjr	𪍶
ujju	善举
ujju	䴮
ujju	軕
ujju	𨝩
ujkd	闪开
ujke	神经科
ujke	㪎
ujke	𪯋
ujkh	㺑
ujkh	𬌷
ujko	㚒
ujkr	痁
ujkr	𤺪
ujkt	狦
ujku	数据库
ujku	疝
ujku	𫐅
ujl	闪
ujl	闪亮
ujla	㡎
ujlb	山林
ujld	势均力敌
ujle	删了
ujlh	衫
ujlh	幓
ujlh	襂
ujlh	㡎
ujli	山里
ujlj	蟬
ujll	善良
ujlm	蟺
ujlm	䘰
ujlm	𧎥
ujlr	山峦
ujlr	蟮
ujlr	𧛡
ujlu	山路
ujlv	䘰
ujlv	𧛄
ujlw	善类
ujm	扇
ujm	珊
ujmb	山民
ujmb	𩆤
ujmd	山脉
ujmf	山门
ujmh	醦
ujmh	𩁺
ujmj	禪
ujmm	扇面
ujmm	䄠
ujmm	𥔱
ujmn	释迦牟尼
ujmo	世纪末
ujmr	世界末日
ujmr	磰
ujmr	𣩧
ujms	神机妙算
ujms	𩆫
ujmt	𣧺
ujmu	神经末梢
ujn	陕
ujn	鳝
ujna	䱇
ujnb	䱉
ujnc	鯅
ujnd	𱇞
ujne	𨹊
ujnf	𨹈
ujnj	鱓
ujnj	𬶛
ujnm	骟
ujnm	鳣
ujnm	鱣
ujnm	䱇
ujnm	䱉
ujnm	鯅
ujnm	𱇞
ujno	陜
ujno	陝
ujno	陿
ujno	𨹊
ujnr	詹
ujnr	鱔
ujnv	鯅
ujnv	𡟨
ujnv	𱈁
ujo	钐
ujoa	𩟋
ujom	䦂
ujom	傓
ujom	𫟶
ujor	䦅
ujor	僐
ujor	饍
ujor	𩟋
ujpb	生机蓬勃
ujpk	闪屏
ujpo	山坡
ujq	擅
ujqf	掞
ujqh	掺
ujqh	摻
ujqi	𢫔
ujqj	掸
ujqj	撣
ujqk	煽情
ujql	杀鸡取卵
ujql	摲
ujqm	搧
ujqm	挻
ujqo	㨛
ujqo	𰓔
ujqq	山丘
ujqr	山泉
ujqr	𬹎
ujqt	山雀
ujqu	山区
ujqu	𱋆
ujqv	挻
ujqy	舍近求远
ujr	跚
ujrf	闪人
ujrh	禅让
ujrh	嘇
ujrh	𰇼
ujrj	單
ujrm	𠿞
ujrm	𨁆
ujrv	𨁆
ujry	善解人意
ujse	山色
ujsh	髟
ujsm	騸
ujsr	𩦐
ujsv	十几岁
ujt	善
ujta	𦏂
ujtd	身娇体弱易推倒
ujte	芟
ujte	㪨
ujte	𦺭
ujth	𩌰
ujti	𦍸
ujtk	敾
ujtl	鄯
ujtm	羶
ujtm	𦶋
ujto	歚
ujto	𦳫
ujtp	删帖
ujtq	羴
ujtr	苫
ujtr	身娇体弱
ujtr	譱
ujtr	𦏂
ujtu	𦎞
ujtv	闪退
ujtz	汕头
uju	实际上
ujuf	山神
ujuh	山上
ujui	善事
ujuj	闪闪
ujul	邖
ujuo	闪烁
ujur	神经衰弱
ujur	嶦
ujuu	杉树
ujuv	山水
ujv	缮
ujv	姗
ujv	石家庄
ujva	山楂
ujvd	山寨
ujve	闪着
ujvf	山珍
ujvh	縿
ujvh	𰬪
ujvi	十进制
ujvj	善战
ujvl	山庄
ujvm	实践证明
ujvm	嬗
ujvr	繕
ujvs	山中
ujvt	市井之徒
ujvt	姍
ujvu	食君之禄，忠君之事
ujvv	扇坠
ujwa	山洼
ujwj	世界屋脊
ujwo	山窝
ujwr	舍己为人
ujwt	𪑃
ujx	上进心
ujxb	善心
ujxd	实际行动
ujxh	杀鸡吓猴
ujxi	山西
ujxi	陕西
ujxk	扇形
ujxm	闪现
ujxm	身家性命
ujxn	讪笑
ujxx	山下
ujya	山崖
ujyc	闪耀
ujyc	顫
ujyd	杀鸡焉用牛刀
ujyd	𧨾
ujyh	㣌
ujyh	䚲
ujyi	善意
ujyk	手疾眼快
ujym	謆
ujyn	𤮜
ujyo	颤
ujyo	𧧵
ujyr	𧭽
ujys	善用
ujyt	山岳
ujyu	善于
ujyu	訕
ujzi	擅自
ujzi	扇子
ujzw	山贼
uk	帅
ukb	甩
ukbd	衰败
ukbn	时刻表
ukbu	率部
ukcd	帅才
ukda	摔打
ukdc	摔倒
ukdj	𣘚
ukdn	甩掉
ukdr	摔断
ukdv	率队
ukej	𣼧
ukev	适可而止
ukfr	矢口否认
ukge	帅哥
ukhb	帥
ukhi	𧍓
ukhj	𢕑
ukhj	𩘱
ukhk	摔坏
ukhn	𢕅
ukhn	𧗿
ukiu	甩出
ukjl	首开纪录
ukjm	衰减
ukjn	摔跤
ukjp	衰竭
ukkd	甩开
ukkv	𤠠
ukkv	𤸬
ukkv	𤺀
ukl	蟀
uklc	衰老
ukle	摔了
uklj	𧜠
uklk	率领
uklo	衰落
uklq	顺口溜
ukmd	甩卖
ukoj	𠌭
ukpo	摔破
ukq	摔
ukqi	帅气
ukra	咰
ukrj	𨄮
ukro	衰弱
ukrp	守口如瓶
ukrr	是可忍，孰不可忍
uksi	摔死
uksv	摔碎
ukto	甩脱
uktv	衰退
ukuh	摔伤
ukun	受苦受难
ukuz	甩手
ukvb	孈
ukvf	率真
ukvi	率直
ukvj	卛
ukvj	繂
ukvv	綏
ukvv	縗
ukvv	缞
ukwh	衰亡
ukww	甩尾
ukxk	率性
ukxm	率先
ukxx	摔下
uky	衰
ukyb	帅印
ukyj	率
ukyj	䢦
ukyr	社科院
ukyu	㲤
ukzv	水可载舟
ul	双
ulbi	双臂
ulbj	始料不及
ulbk	𧴅
ulbm	双边
ulbs	生老病死
ulbs	十里不同俗
ulbu	生理不适
ulbw	双倍
ulbw	上梁不正下梁歪
ulbx	十里八乡
ulcg	双层
ulck	鏯
ulcv	爽脆
ulda	双打
ulde	欆
ulde	𮲮
uldj	手榴弹
uldk	樉
ulds	霜冻
ulef	漴
ulef	淙
ulek	漺
ulep	泷
ulep	瀧
uler	双耳
uleu	滝
uleu	灀
ulev	滝
ulex	顺流而下
ulff	双份
ulfg	双峰
ulfh	双方
ulfw	双飞
ulgh	双杠
ulgj	失落感
ulgk	塽
ulgk	𡑽
ulgr	双关
ulgv	双规
ulh	省略号
ulha	𫁷
ulhb	𰰋
ulhc	双号
ulhe	双核
ulhe	䉶
ulhe	艭
ulhe	𫁷
ulhe	𰰋
ulhf	𥲚
ulhh	生龙活虎
ulhi	说来话长
ulhk	𥡠
ulhk	𥱶
ulhl	双簧
ulie	㕠
ulik	𠗾
ulis	双重
uliv	顺理成章
uliy	双唇
ulj	睡懒觉
ulji	双击
uljl	霜降
uljm	双肩
uljn	双脚
ulju	孀居
uljv	十六进制
uljw	神龙见首不见尾
uljx	双颊
uljx	声泪俱下
ulk	爽
ulkc	䫪
ulkf	鷞
ulkk	爽快
ulkm	𮭪
ulkz	爽口
ulkz	术力口
ulkz	ボカロ
ulld	水灵灵的
ulld	湿漉漉的
ulle	𧉐
ulle	𧕟
ullh	爽朗
ullk	水灵灵
ullk	䗮
ulln	双料
ulln	𧕺
ullq	水里来火里去
ulls	双龙
ullu	湿漉漉
ulm	霜
ulme	䝄
ulme	𩆿
ulmf	鸘
ulmh	耍流氓
ulmm	双面
ulmm	鹴
ulmu	双目
ulmu	礵
ulmu	𩅪
ulmw	双眉
ulmz	双眸
ulne	𩽧
ulnj	上了年纪
ulnk	𫘭
ulnu	骦
ulo	雙
uloe	雙
ulpb	双拼
ulpd	双排
ulpk	慡
ulqb	双亲
ulqi	㦼
ulqj	身临其境
ulqr	双全
ulqs	十六七岁
ulqx	石榴裙下
ulre	𨇯
ulre	𰸇
ulrf	双人
ulru	双乳
ulsb	生离死别
ulsi	少林寺
ulsk	騻
ulsu	驦
ulsv	十六岁
ulte	𧄐
ultk	䔪
ultt	生灵涂炭
ultv	双腿
ulty	水来土掩
ultz	水龙头
ultz	双头
ulu	试了试
ului	水落石出
uluk	甩了甩
ulul	双双
uluq	说来说去
ulur	时冷时热
uluu	双数
uluz	双手
ulv	孀
ulvb	神来之笔
ulvd	縔
ulve	孇
ulve	𪥫
ulvi	爽直
ulvk	𦄍
ulvk	𦆌
ulvk	𬘾
ulvq	始乱终弃
ulvt	少来这一套
ulvu	擅离职守
ulvu	䌮
ulwi	顺利完成
ulwj	始料未及
ulxb	双薪
ulxk	双形
ulxl	双向
ulxm	双线
ulxq	双休
ulxs	双雄
ulxy	圣卢西亚
uly	势利眼
ulye	霜叶
ulyi	生拉硬扯
ulyj	双眼
ulyk	双赢
ulyt	爽约
ulyu	生理盐水
ulyv	时来运转
ulyx	试了一下
ulzi	上了贼船
ulzl	是骡子是马，拉出来溜溜
ulzm	是骡子是马
ulzu	双足
um	上面
umbx	生命不息
umcg	鼠目寸光
umd	上面的
umdv	声名大振
umdy	善莫大焉
umgj	神秘感
umhc	书名号
umhu	山盟海誓
umjl	手忙脚乱
umjn	双面胶
umli	生命力
umlj	声名狼藉
umln	圣马力诺
ummf	十面埋伏
umqi	生闷气
umqq	声名鹊起
umrv	实名认证
umrx	收买人心
umtc	水蜜桃
umul	熟门熟路
umum	双目失明
umuu	说明书
umux	山明水秀
umvf	生米煮成熟饭
umvi	实名制
umvx	盛名之下
umxm	生命线
umxx	神秘兮兮
umyb	声名远播
umyd	拭目以待
umyl	深谋远虑
umyr	守门员
umyy	声名远扬
umzf	生米做成熟饭
umzi	数目字
unbl	少年不努力
uncm	恕难从命
undv	少年得志
unet	少年儿童
ungs	少年宫
unhb	山南海北
unhi	十年寒窗
unhx	十年河东，十年河西
unjb	伤脑筋
unjw	十拿九稳
unjx	神农架
unjy	十年九不遇
unli	少年老成
unmj	十年磨一剑
unpi	说你胖你就喘
unpu	十年怕井绳
unrr	十年如一日
untq	上年同期
unu	十年生死两茫茫
unum	十年树木
unun	少男少女
unuq	熟能生巧
unur	十年树木，百年树人
unwg	孰能无过
unxn	善男信女
uo	说
uoba	说吧
uobd	䀥
uobd	䁻
uobk	𥌞
uocb	鎙
uocd	鑠
uoci	说辞
uoco	说错
uod	说道
uoda	硕大
uodb	㮶
uodc	说到
uodd	𣝇
uodi	杓
uodm	杓
uodo	欶
uods	说动
uoeb	溯
uoeb	𣷥
uoeb	𣻘
uoeg	濯
uoen	洬
uoen	𣸛
uof	烁
uofa	说法
uofb	爚
uofc	𨨺
uofd	爍
uoff	𦂗
uofg	燿
uofk	数
uofq	揱
uofu	说服
uogo	说过
uogw	说给
uohb	帥
uohc	说好
uohl	说谎
uohn	箾
uohx	说话
uoi	说
uoig	说成
uoih	说唱
uoii	𪎒
uoir	说穿
uoiu	说出
uojn	说教
uoju	说句
uokd	说开
uokd	𤢴
uoke	说客
uokf	療
uokf	獡
uokf	𤡯
uolb	帅
uold	说来
uole	说了
uoli	说理
uolk	數
uom	硕
uomc	碩
uomk	说明
